# Chloride, dissolved.tons/day.Mean.comp.ref@441624088045601.EntireRecord.csv generated at 2017-07-19 03:59:20 (UTC+00:00) by AQUARIUS 17.1.115.0
# 
# Time series identifier: Chloride, dissolved.tons/day.Mean.comp.ref@441624088045601
# Location: GLRI EAST RIVER WATERWAY NUMBER 1 NR GREENLEAF, WI
# UTC offset: (UTC-06:00)
# Value units: tons/day
# Value parameter: Chloride, dissolved
# Interpolation type: Preceding Constant
# Time series type: Basic
# 
# Export options: Corrected signal from Beginning of Record to End of Record
# 
# CSV data starts at line 15.
# 
ISO 8601 UTC, Timestamp (UTC-06:00), Value, Approval Level, Grade, Qualifiers
2012-09-09T06:00:00Z, 2012-09-09 00:00:00.000, 0, Admin Read-Only, 50, 
2012-09-10T06:00:00Z, 2012-09-10 00:00:00.000, 0, Admin Read-Only, 50, 
2012-09-11T06:00:00Z, 2012-09-11 00:00:00.000, 0, Admin Read-Only, 50, 
2012-09-12T06:00:00Z, 2012-09-12 00:00:00.000, 0, Admin Read-Only, 50, 
2012-09-13T06:00:00Z, 2012-09-13 00:00:00.000, 0, Admin Read-Only, 50, 
2012-09-14T06:00:00Z, 2012-09-14 00:00:00.000, 0, Admin Read-Only, 50, 
2012-09-15T06:00:00Z, 2012-09-15 00:00:00.000, 0, Admin Read-Only, 50, 
2012-09-16T06:00:00Z, 2012-09-16 00:00:00.000, 0, Admin Read-Only, 50, 
2012-09-17T06:00:00Z, 2012-09-17 00:00:00.000, 0, Admin Read-Only, 50, 
2012-09-18T06:00:00Z, 2012-09-18 00:00:00.000, 0, Admin Read-Only, 50, 
2012-09-19T06:00:00Z, 2012-09-19 00:00:00.000, 0, Admin Read-Only, 50, 
2012-09-20T06:00:00Z, 2012-09-20 00:00:00.000, 0, Admin Read-Only, 50, 
2012-09-21T06:00:00Z, 2012-09-21 00:00:00.000, 0, Admin Read-Only, 50, 
2012-09-22T06:00:00Z, 2012-09-22 00:00:00.000, 0, Admin Read-Only, 50, 
2012-09-23T06:00:00Z, 2012-09-23 00:00:00.000, 0, Admin Read-Only, 50, 
2012-09-24T06:00:00Z, 2012-09-24 00:00:00.000, 0, Admin Read-Only, 50, 
2012-09-25T06:00:00Z, 2012-09-25 00:00:00.000, 0, Admin Read-Only, 50, 
2012-09-26T06:00:00Z, 2012-09-26 00:00:00.000, 0, Admin Read-Only, 50, 
2012-09-27T06:00:00Z, 2012-09-27 00:00:00.000, 0, Admin Read-Only, 50, 
2012-09-28T06:00:00Z, 2012-09-28 00:00:00.000, 0, Admin Read-Only, 50, 
2012-09-29T06:00:00Z, 2012-09-29 00:00:00.000, 0, Admin Read-Only, 50, 
2012-09-30T06:00:00Z, 2012-09-30 00:00:00.000, 0, Admin Read-Only, 50, 
2012-10-01T06:00:00Z, 2012-10-01 00:00:00.000, 0, Admin Read-Only, 50, 
2012-10-02T06:00:00Z, 2012-10-02 00:00:00.000, 0, Admin Read-Only, 50, 
2012-10-03T06:00:00Z, 2012-10-03 00:00:00.000, 0, Admin Read-Only, 50, 
2012-10-04T06:00:00Z, 2012-10-04 00:00:00.000, 0, Admin Read-Only, 50, 
2012-10-05T06:00:00Z, 2012-10-05 00:00:00.000, 0, Admin Read-Only, 50, 
2012-10-06T06:00:00Z, 2012-10-06 00:00:00.000, 0, Admin Read-Only, 50, 
2012-10-07T06:00:00Z, 2012-10-07 00:00:00.000, 0, Admin Read-Only, 50, 
2012-10-08T06:00:00Z, 2012-10-08 00:00:00.000, 0, Admin Read-Only, 50, 
2012-10-09T06:00:00Z, 2012-10-09 00:00:00.000, 0, Admin Read-Only, 50, 
2012-10-10T06:00:00Z, 2012-10-10 00:00:00.000, 0, Admin Read-Only, 50, 
2012-10-11T06:00:00Z, 2012-10-11 00:00:00.000, 0, Admin Read-Only, 50, 
2012-10-12T06:00:00Z, 2012-10-12 00:00:00.000, 0, Admin Read-Only, 50, 
2012-10-13T06:00:00Z, 2012-10-13 00:00:00.000, 0, Admin Read-Only, 50, 
2012-10-14T06:00:00Z, 2012-10-14 00:00:00.000, 0, Admin Read-Only, 50, 
2012-10-15T06:00:00Z, 2012-10-15 00:00:00.000, 0.00776, Admin Read-Only, 50, 
2012-10-16T06:00:00Z, 2012-10-16 00:00:00.000, 0.00124, Admin Read-Only, 50, 
2012-10-17T06:00:00Z, 2012-10-17 00:00:00.000, 0, Admin Read-Only, 50, 
2012-10-18T06:00:00Z, 2012-10-18 00:00:00.000, 0.00166, Admin Read-Only, 50, 
2012-10-19T06:00:00Z, 2012-10-19 00:00:00.000, 0.00594, Admin Read-Only, 50, 
2012-10-20T06:00:00Z, 2012-10-20 00:00:00.000, 0.00049, Admin Read-Only, 50, 
2012-10-21T06:00:00Z, 2012-10-21 00:00:00.000, 0, Admin Read-Only, 50, 
2012-10-22T06:00:00Z, 2012-10-22 00:00:00.000, 0, Admin Read-Only, 50, 
2012-10-23T06:00:00Z, 2012-10-23 00:00:00.000, 0, Admin Read-Only, 50, 
2012-10-24T06:00:00Z, 2012-10-24 00:00:00.000, 0, Admin Read-Only, 50, 
2012-10-25T06:00:00Z, 2012-10-25 00:00:00.000, 0, Admin Read-Only, 50, 
2012-10-26T06:00:00Z, 2012-10-26 00:00:00.000, 0.00119, Admin Read-Only, 50, 
2012-10-27T06:00:00Z, 2012-10-27 00:00:00.000, 7.6E-05, Admin Read-Only, 50, 
2012-10-28T06:00:00Z, 2012-10-28 00:00:00.000, 0, Admin Read-Only, 50, 
2012-10-29T06:00:00Z, 2012-10-29 00:00:00.000, 0, Admin Read-Only, 50, 
2012-10-30T06:00:00Z, 2012-10-30 00:00:00.000, 0, Admin Read-Only, 50, 
2012-10-31T06:00:00Z, 2012-10-31 00:00:00.000, 0, Admin Read-Only, 50, 
2012-11-01T06:00:00Z, 2012-11-01 00:00:00.000, 0, Admin Read-Only, 50, 
2012-11-02T06:00:00Z, 2012-11-02 00:00:00.000, 0, Admin Read-Only, 50, 
2012-11-03T06:00:00Z, 2012-11-03 00:00:00.000, 0, Admin Read-Only, 50, 
2012-11-04T06:00:00Z, 2012-11-04 00:00:00.000, 0, Admin Read-Only, 50, 
2012-11-05T06:00:00Z, 2012-11-05 00:00:00.000, 0, Admin Read-Only, 50, 
2012-11-06T06:00:00Z, 2012-11-06 00:00:00.000, 0, Admin Read-Only, 50, 
2012-11-07T06:00:00Z, 2012-11-07 00:00:00.000, 0, Admin Read-Only, 50, 
2012-11-08T06:00:00Z, 2012-11-08 00:00:00.000, 0, Admin Read-Only, 50, 
2012-11-09T06:00:00Z, 2012-11-09 00:00:00.000, 0, Admin Read-Only, 50, 
2012-11-10T06:00:00Z, 2012-11-10 00:00:00.000, 0, Admin Read-Only, 50, 
2012-11-11T06:00:00Z, 2012-11-11 00:00:00.000, 0, Admin Read-Only, 50, 
2012-11-12T06:00:00Z, 2012-11-12 00:00:00.000, 0.00264, Admin Read-Only, 50, 
2012-11-13T06:00:00Z, 2012-11-13 00:00:00.000, 0.00181, Admin Read-Only, 50, 
2012-11-14T06:00:00Z, 2012-11-14 00:00:00.000, 0, Admin Read-Only, 50, 
2012-11-15T06:00:00Z, 2012-11-15 00:00:00.000, 0, Admin Read-Only, 50, 
2012-11-16T06:00:00Z, 2012-11-16 00:00:00.000, 0, Admin Read-Only, 50, 
2012-11-17T06:00:00Z, 2012-11-17 00:00:00.000, 0, Admin Read-Only, 50, 
2012-11-18T06:00:00Z, 2012-11-18 00:00:00.000, 0, Admin Read-Only, 50, 
2012-11-19T06:00:00Z, 2012-11-19 00:00:00.000, 0, Admin Read-Only, 50, 
2012-11-20T06:00:00Z, 2012-11-20 00:00:00.000, 0, Admin Read-Only, 50, 
2012-11-21T06:00:00Z, 2012-11-21 00:00:00.000, 0, Admin Read-Only, 50, 
2012-11-22T06:00:00Z, 2012-11-22 00:00:00.000, 0, Admin Read-Only, 50, 
2012-11-23T06:00:00Z, 2012-11-23 00:00:00.000, 0, Admin Read-Only, 50, 
2012-11-24T06:00:00Z, 2012-11-24 00:00:00.000, 0, Admin Read-Only, 50, 
2012-11-25T06:00:00Z, 2012-11-25 00:00:00.000, 0, Admin Read-Only, 50, 
2012-11-26T06:00:00Z, 2012-11-26 00:00:00.000, 0, Admin Read-Only, 50, 
2012-11-27T06:00:00Z, 2012-11-27 00:00:00.000, 0, Admin Read-Only, 50, 
2012-11-28T06:00:00Z, 2012-11-28 00:00:00.000, 0, Admin Read-Only, 50, 
2012-11-29T06:00:00Z, 2012-11-29 00:00:00.000, 0, Admin Read-Only, 50, 
2012-11-30T06:00:00Z, 2012-11-30 00:00:00.000, 0, Admin Read-Only, 50, 
2012-12-01T06:00:00Z, 2012-12-01 00:00:00.000, 0, Admin Read-Only, 50, 
2012-12-02T06:00:00Z, 2012-12-02 00:00:00.000, 0, Admin Read-Only, 50, 
2012-12-03T06:00:00Z, 2012-12-03 00:00:00.000, 0, Admin Read-Only, 50, 
2012-12-04T06:00:00Z, 2012-12-04 00:00:00.000, 0, Admin Read-Only, 50, 
2012-12-05T06:00:00Z, 2012-12-05 00:00:00.000, 0, Admin Read-Only, 50, 
2012-12-06T06:00:00Z, 2012-12-06 00:00:00.000, 0, Admin Read-Only, 50, 
2012-12-07T06:00:00Z, 2012-12-07 00:00:00.000, 0, Admin Read-Only, 50, 
2012-12-08T06:00:00Z, 2012-12-08 00:00:00.000, 0, Admin Read-Only, 50, 
2012-12-09T06:00:00Z, 2012-12-09 00:00:00.000, 0, Admin Read-Only, 50, 
2012-12-10T06:00:00Z, 2012-12-10 00:00:00.000, 0, Admin Read-Only, 50, 
2012-12-11T06:00:00Z, 2012-12-11 00:00:00.000, 0, Admin Read-Only, 50, 
2012-12-12T06:00:00Z, 2012-12-12 00:00:00.000, 0, Admin Read-Only, 50, 
2012-12-13T06:00:00Z, 2012-12-13 00:00:00.000, 0, Admin Read-Only, 50, 
2012-12-14T06:00:00Z, 2012-12-14 00:00:00.000, 0, Admin Read-Only, 50, 
2012-12-15T06:00:00Z, 2012-12-15 00:00:00.000, 0, Admin Read-Only, 50, 
2012-12-16T06:00:00Z, 2012-12-16 00:00:00.000, 0.00288, Admin Read-Only, 50, 
2012-12-17T06:00:00Z, 2012-12-17 00:00:00.000, 0.0004, Admin Read-Only, 50, 
2012-12-18T06:00:00Z, 2012-12-18 00:00:00.000, 0, Admin Read-Only, 50, 
2012-12-19T06:00:00Z, 2012-12-19 00:00:00.000, 0, Admin Read-Only, 50, 
2012-12-20T06:00:00Z, 2012-12-20 00:00:00.000, 0, Admin Read-Only, 50, 
2012-12-21T06:00:00Z, 2012-12-21 00:00:00.000, 0, Admin Read-Only, 50, 
2012-12-22T06:00:00Z, 2012-12-22 00:00:00.000, 0, Admin Read-Only, 50, 
2012-12-23T06:00:00Z, 2012-12-23 00:00:00.000, 0, Admin Read-Only, 50, 
2012-12-24T06:00:00Z, 2012-12-24 00:00:00.000, 0, Admin Read-Only, 50, 
2012-12-25T06:00:00Z, 2012-12-25 00:00:00.000, 0, Admin Read-Only, 50, 
2012-12-26T06:00:00Z, 2012-12-26 00:00:00.000, 0, Admin Read-Only, 50, 
2012-12-27T06:00:00Z, 2012-12-27 00:00:00.000, 0, Admin Read-Only, 50, 
2012-12-28T06:00:00Z, 2012-12-28 00:00:00.000, 0, Admin Read-Only, 50, 
2012-12-29T06:00:00Z, 2012-12-29 00:00:00.000, 0.00315, Admin Read-Only, 50, 
2012-12-30T06:00:00Z, 2012-12-30 00:00:00.000, 0, Admin Read-Only, 50, 
2012-12-31T06:00:00Z, 2012-12-31 00:00:00.000, 0, Admin Read-Only, 50, 
2013-01-01T06:00:00Z, 2013-01-01 00:00:00.000, 0, Admin Read-Only, 50, 
2013-01-02T06:00:00Z, 2013-01-02 00:00:00.000, 0, Admin Read-Only, 50, 
2013-01-03T06:00:00Z, 2013-01-03 00:00:00.000, 0, Admin Read-Only, 50, 
2013-01-04T06:00:00Z, 2013-01-04 00:00:00.000, 0, Admin Read-Only, 50, 
2013-01-05T06:00:00Z, 2013-01-05 00:00:00.000, 0, Admin Read-Only, 50, 
2013-01-06T06:00:00Z, 2013-01-06 00:00:00.000, 0, Admin Read-Only, 50, 
2013-01-07T06:00:00Z, 2013-01-07 00:00:00.000, 0, Admin Read-Only, 50, 
2013-01-08T06:00:00Z, 2013-01-08 00:00:00.000, 0, Admin Read-Only, 50, 
2013-01-09T06:00:00Z, 2013-01-09 00:00:00.000, 0, Admin Read-Only, 50, 
2013-01-10T06:00:00Z, 2013-01-10 00:00:00.000, 0, Admin Read-Only, 50, 
2013-01-11T06:00:00Z, 2013-01-11 00:00:00.000, 3.6E-05, Admin Read-Only, 50, 
2013-01-12T06:00:00Z, 2013-01-12 00:00:00.000, 0.01756, Admin Read-Only, 50, 
2013-01-13T06:00:00Z, 2013-01-13 00:00:00.000, 0.02828, Admin Read-Only, 50, 
2013-01-14T06:00:00Z, 2013-01-14 00:00:00.000, 0.00515, Admin Read-Only, 50, 
2013-01-15T06:00:00Z, 2013-01-15 00:00:00.000, 0, Admin Read-Only, 50, 
2013-01-16T06:00:00Z, 2013-01-16 00:00:00.000, 0, Admin Read-Only, 50, 
2013-01-17T06:00:00Z, 2013-01-17 00:00:00.000, 0, Admin Read-Only, 50, 
2013-01-18T06:00:00Z, 2013-01-18 00:00:00.000, 0, Admin Read-Only, 50, 
2013-01-19T06:00:00Z, 2013-01-19 00:00:00.000, 0, Admin Read-Only, 50, 
2013-01-20T06:00:00Z, 2013-01-20 00:00:00.000, 0, Admin Read-Only, 50, 
2013-01-21T06:00:00Z, 2013-01-21 00:00:00.000, 0, Admin Read-Only, 50, 
2013-01-22T06:00:00Z, 2013-01-22 00:00:00.000, 0, Admin Read-Only, 50, 
2013-01-23T06:00:00Z, 2013-01-23 00:00:00.000, 0, Admin Read-Only, 50, 
2013-01-24T06:00:00Z, 2013-01-24 00:00:00.000, 0, Admin Read-Only, 50, 
2013-01-25T06:00:00Z, 2013-01-25 00:00:00.000, 0, Admin Read-Only, 50, 
2013-01-26T06:00:00Z, 2013-01-26 00:00:00.000, 0, Admin Read-Only, 50, 
2013-01-27T06:00:00Z, 2013-01-27 00:00:00.000, 0, Admin Read-Only, 50, 
2013-01-28T06:00:00Z, 2013-01-28 00:00:00.000, 0, Admin Read-Only, 50, 
2013-01-29T06:00:00Z, 2013-01-29 00:00:00.000, 0, Admin Read-Only, 50, 
2013-01-30T06:00:00Z, 2013-01-30 00:00:00.000, 0.00485, Admin Read-Only, 50, 
2013-01-31T06:00:00Z, 2013-01-31 00:00:00.000, 0.00049, Admin Read-Only, 50, 
2013-02-01T06:00:00Z, 2013-02-01 00:00:00.000, 0, Admin Read-Only, 50, 
2013-02-02T06:00:00Z, 2013-02-02 00:00:00.000, 0, Admin Read-Only, 50, 
2013-02-03T06:00:00Z, 2013-02-03 00:00:00.000, 0, Admin Read-Only, 50, 
2013-02-04T06:00:00Z, 2013-02-04 00:00:00.000, 0, Admin Read-Only, 50, 
2013-02-05T06:00:00Z, 2013-02-05 00:00:00.000, 0, Admin Read-Only, 50, 
2013-02-06T06:00:00Z, 2013-02-06 00:00:00.000, 0, Admin Read-Only, 50, 
2013-02-07T06:00:00Z, 2013-02-07 00:00:00.000, 0, Admin Read-Only, 50, 
2013-02-08T06:00:00Z, 2013-02-08 00:00:00.000, 0, Admin Read-Only, 50, 
2013-02-09T06:00:00Z, 2013-02-09 00:00:00.000, 0, Admin Read-Only, 50, 
2013-02-10T06:00:00Z, 2013-02-10 00:00:00.000, 0, Admin Read-Only, 50, 
2013-02-11T06:00:00Z, 2013-02-11 00:00:00.000, 0.00015, Admin Read-Only, 50, 
2013-02-12T06:00:00Z, 2013-02-12 00:00:00.000, 0.00036, Admin Read-Only, 50, 
2013-02-13T06:00:00Z, 2013-02-13 00:00:00.000, 0, Admin Read-Only, 50, 
2013-02-14T06:00:00Z, 2013-02-14 00:00:00.000, 0, Admin Read-Only, 50, 
2013-02-15T06:00:00Z, 2013-02-15 00:00:00.000, 0, Admin Read-Only, 50, 
2013-02-16T06:00:00Z, 2013-02-16 00:00:00.000, 0, Admin Read-Only, 50, 
2013-02-17T06:00:00Z, 2013-02-17 00:00:00.000, 0, Admin Read-Only, 50, 
2013-02-18T06:00:00Z, 2013-02-18 00:00:00.000, 0, Admin Read-Only, 50, 
2013-02-19T06:00:00Z, 2013-02-19 00:00:00.000, 0, Admin Read-Only, 50, 
2013-02-20T06:00:00Z, 2013-02-20 00:00:00.000, 0, Admin Read-Only, 50, 
2013-02-21T06:00:00Z, 2013-02-21 00:00:00.000, 0, Admin Read-Only, 50, 
2013-02-22T06:00:00Z, 2013-02-22 00:00:00.000, 0, Admin Read-Only, 50, 
2013-02-23T06:00:00Z, 2013-02-23 00:00:00.000, 0, Admin Read-Only, 50, 
2013-02-24T06:00:00Z, 2013-02-24 00:00:00.000, 0, Admin Read-Only, 50, 
2013-02-25T06:00:00Z, 2013-02-25 00:00:00.000, 0, Admin Read-Only, 50, 
2013-02-26T06:00:00Z, 2013-02-26 00:00:00.000, 0, Admin Read-Only, 50, 
2013-02-27T06:00:00Z, 2013-02-27 00:00:00.000, 0, Admin Read-Only, 50, 
2013-02-28T06:00:00Z, 2013-02-28 00:00:00.000, 0, Admin Read-Only, 50, 
2013-03-01T06:00:00Z, 2013-03-01 00:00:00.000, 0, Admin Read-Only, 50, 
2013-03-02T06:00:00Z, 2013-03-02 00:00:00.000, 0, Admin Read-Only, 50, 
2013-03-03T06:00:00Z, 2013-03-03 00:00:00.000, 0, Admin Read-Only, 50, 
2013-03-04T06:00:00Z, 2013-03-04 00:00:00.000, 0, Admin Read-Only, 50, 
2013-03-05T06:00:00Z, 2013-03-05 00:00:00.000, 0, Admin Read-Only, 50, 
2013-03-06T06:00:00Z, 2013-03-06 00:00:00.000, 0, Admin Read-Only, 50, 
2013-03-07T06:00:00Z, 2013-03-07 00:00:00.000, 0, Admin Read-Only, 50, 
2013-03-08T06:00:00Z, 2013-03-08 00:00:00.000, 0, Admin Read-Only, 50, 
2013-03-09T06:00:00Z, 2013-03-09 00:00:00.000, 0, Admin Read-Only, 50, 
2013-03-10T06:00:00Z, 2013-03-10 00:00:00.000, 8.1E-05, Admin Read-Only, 50, 
2013-03-11T06:00:00Z, 2013-03-11 00:00:00.000, 0.00353, Admin Read-Only, 50, 
2013-03-12T06:00:00Z, 2013-03-12 00:00:00.000, 0.0025, Admin Read-Only, 50, 
2013-03-13T06:00:00Z, 2013-03-13 00:00:00.000, 0.00103, Admin Read-Only, 50, 
2013-03-14T06:00:00Z, 2013-03-14 00:00:00.000, 0, Admin Read-Only, 50, 
2013-03-15T06:00:00Z, 2013-03-15 00:00:00.000, 0, Admin Read-Only, 50, 
2013-03-16T06:00:00Z, 2013-03-16 00:00:00.000, 0, Admin Read-Only, 50, 
2013-03-17T06:00:00Z, 2013-03-17 00:00:00.000, 0, Admin Read-Only, 50, 
2013-03-18T06:00:00Z, 2013-03-18 00:00:00.000, 0, Admin Read-Only, 50, 
2013-03-19T06:00:00Z, 2013-03-19 00:00:00.000, 0, Admin Read-Only, 50, 
2013-03-20T06:00:00Z, 2013-03-20 00:00:00.000, 0, Admin Read-Only, 50, 
2013-03-21T06:00:00Z, 2013-03-21 00:00:00.000, 0, Admin Read-Only, 50, 
2013-03-22T06:00:00Z, 2013-03-22 00:00:00.000, 0, Admin Read-Only, 50, 
2013-03-23T06:00:00Z, 2013-03-23 00:00:00.000, 0, Admin Read-Only, 50, 
2013-03-24T06:00:00Z, 2013-03-24 00:00:00.000, 0, Admin Read-Only, 50, 
2013-03-25T06:00:00Z, 2013-03-25 00:00:00.000, 0, Admin Read-Only, 50, 
2013-03-26T06:00:00Z, 2013-03-26 00:00:00.000, 0, Admin Read-Only, 50, 
2013-03-27T06:00:00Z, 2013-03-27 00:00:00.000, 3.8E-05, Admin Read-Only, 50, 
2013-03-28T06:00:00Z, 2013-03-28 00:00:00.000, 0.00334, Admin Read-Only, 50, 
2013-03-29T06:00:00Z, 2013-03-29 00:00:00.000, 0.00848, Admin Read-Only, 50, 
2013-03-30T06:00:00Z, 2013-03-30 00:00:00.000, 0.00779, Admin Read-Only, 50, 
2013-03-31T06:00:00Z, 2013-03-31 00:00:00.000, 0.00838, Admin Read-Only, 50, 
2013-04-01T06:00:00Z, 2013-04-01 00:00:00.000, 0.01553, Admin Read-Only, 50, 
2013-04-02T06:00:00Z, 2013-04-02 00:00:00.000, 0.00224, Admin Read-Only, 50, 
2013-04-03T06:00:00Z, 2013-04-03 00:00:00.000, 0.00211, Admin Read-Only, 50, 
2013-04-04T06:00:00Z, 2013-04-04 00:00:00.000, 0.0031, Admin Read-Only, 50, 
2013-04-05T06:00:00Z, 2013-04-05 00:00:00.000, 0.00374, Admin Read-Only, 50, 
2013-04-06T06:00:00Z, 2013-04-06 00:00:00.000, 0.0024, Admin Read-Only, 50, 
2013-04-07T06:00:00Z, 2013-04-07 00:00:00.000, 0.00649, Admin Read-Only, 50, 
2013-04-08T06:00:00Z, 2013-04-08 00:00:00.000, 0.00424, Admin Read-Only, 50, 
2013-04-09T06:00:00Z, 2013-04-09 00:00:00.000, 0.00699, Admin Read-Only, 50, 
2013-04-10T06:00:00Z, 2013-04-10 00:00:00.000, 0.02127, Admin Read-Only, 50, 
2013-04-11T06:00:00Z, 2013-04-11 00:00:00.000, 0.04777, Admin Read-Only, 50, 
2013-04-12T06:00:00Z, 2013-04-12 00:00:00.000, 0.01371, Admin Read-Only, 50, 
2013-04-13T06:00:00Z, 2013-04-13 00:00:00.000, 0.01709, Admin Read-Only, 50, 
2013-04-14T06:00:00Z, 2013-04-14 00:00:00.000, 0.0047, Admin Read-Only, 50, 
2013-04-15T06:00:00Z, 2013-04-15 00:00:00.000, 0.00287, Admin Read-Only, 50, 
2013-04-16T06:00:00Z, 2013-04-16 00:00:00.000, 0.01497, Admin Read-Only, 50, 
2013-04-17T06:00:00Z, 2013-04-17 00:00:00.000, 0.00112, Admin Read-Only, 50, 
2013-04-18T06:00:00Z, 2013-04-18 00:00:00.000, 0.00317, Admin Read-Only, 50, 
2013-04-19T06:00:00Z, 2013-04-19 00:00:00.000, 0.0117, Admin Read-Only, 50, 
2013-04-20T06:00:00Z, 2013-04-20 00:00:00.000, 0.00387, Admin Read-Only, 50, 
2013-04-21T06:00:00Z, 2013-04-21 00:00:00.000, 0, Admin Read-Only, 50, 
2013-04-22T06:00:00Z, 2013-04-22 00:00:00.000, 0, Admin Read-Only, 50, 
2013-04-23T06:00:00Z, 2013-04-23 00:00:00.000, 0, Admin Read-Only, 50, 
2013-04-24T06:00:00Z, 2013-04-24 00:00:00.000, 0, Admin Read-Only, 50, 
2013-04-25T06:00:00Z, 2013-04-25 00:00:00.000, 0, Admin Read-Only, 50, 
2013-04-26T06:00:00Z, 2013-04-26 00:00:00.000, 0, Admin Read-Only, 50, 
2013-04-27T06:00:00Z, 2013-04-27 00:00:00.000, 0, Admin Read-Only, 50, 
2013-04-28T06:00:00Z, 2013-04-28 00:00:00.000, 0, Admin Read-Only, 50, 
2013-04-29T06:00:00Z, 2013-04-29 00:00:00.000, 0, Admin Read-Only, 50, 
2013-04-30T06:00:00Z, 2013-04-30 00:00:00.000, 0, Admin Read-Only, 50, 
2013-05-01T06:00:00Z, 2013-05-01 00:00:00.000, 0.00013, Admin Read-Only, 50, 
2013-05-02T06:00:00Z, 2013-05-02 00:00:00.000, 0, Admin Read-Only, 50, 
2013-05-03T06:00:00Z, 2013-05-03 00:00:00.000, 0.00547, Admin Read-Only, 50, 
2013-05-04T06:00:00Z, 2013-05-04 00:00:00.000, 0.0314, Admin Read-Only, 50, 
2013-05-05T06:00:00Z, 2013-05-05 00:00:00.000, 0.00584, Admin Read-Only, 50, 
2013-05-06T06:00:00Z, 2013-05-06 00:00:00.000, 0.00134, Admin Read-Only, 50, 
2013-05-07T06:00:00Z, 2013-05-07 00:00:00.000, 0.00016, Admin Read-Only, 50, 
2013-05-08T06:00:00Z, 2013-05-08 00:00:00.000, 0, Admin Read-Only, 50, 
2013-05-09T06:00:00Z, 2013-05-09 00:00:00.000, 0, Admin Read-Only, 50, 
2013-05-10T06:00:00Z, 2013-05-10 00:00:00.000, 0.00014, Admin Read-Only, 50, 
2013-05-11T06:00:00Z, 2013-05-11 00:00:00.000, 0.0052, Admin Read-Only, 50, 
2013-05-12T06:00:00Z, 2013-05-12 00:00:00.000, 0.00197, Admin Read-Only, 50, 
2013-05-13T06:00:00Z, 2013-05-13 00:00:00.000, 0.00014, Admin Read-Only, 50, 
2013-05-14T06:00:00Z, 2013-05-14 00:00:00.000, 0, Admin Read-Only, 50, 
2013-05-15T06:00:00Z, 2013-05-15 00:00:00.000, 0, Admin Read-Only, 50, 
2013-05-16T06:00:00Z, 2013-05-16 00:00:00.000, 0, Admin Read-Only, 50, 
2013-05-17T06:00:00Z, 2013-05-17 00:00:00.000, 0, Admin Read-Only, 50, 
2013-05-18T06:00:00Z, 2013-05-18 00:00:00.000, 0, Admin Read-Only, 50, 
2013-05-19T06:00:00Z, 2013-05-19 00:00:00.000, 0, Admin Read-Only, 50, 
2013-05-20T06:00:00Z, 2013-05-20 00:00:00.000, 0, Admin Read-Only, 50, 
2013-05-21T06:00:00Z, 2013-05-21 00:00:00.000, 0, Admin Read-Only, 50, 
2013-05-22T06:00:00Z, 2013-05-22 00:00:00.000, 0, Admin Read-Only, 50, 
2013-05-23T06:00:00Z, 2013-05-23 00:00:00.000, 3.2E-05, Admin Read-Only, 50, 
2013-05-24T06:00:00Z, 2013-05-24 00:00:00.000, 0.00034, Admin Read-Only, 50, 
2013-05-25T06:00:00Z, 2013-05-25 00:00:00.000, 0, Admin Read-Only, 50, 
2013-05-26T06:00:00Z, 2013-05-26 00:00:00.000, 0, Admin Read-Only, 50, 
2013-05-27T06:00:00Z, 2013-05-27 00:00:00.000, 0, Admin Read-Only, 50, 
2013-05-28T06:00:00Z, 2013-05-28 00:00:00.000, 0, Admin Read-Only, 50, 
2013-05-29T06:00:00Z, 2013-05-29 00:00:00.000, 0, Admin Read-Only, 50, 
2013-05-30T06:00:00Z, 2013-05-30 00:00:00.000, 0, Admin Read-Only, 50, 
2013-05-31T06:00:00Z, 2013-05-31 00:00:00.000, 0, Admin Read-Only, 50, 
2013-06-01T06:00:00Z, 2013-06-01 00:00:00.000, 0, Admin Read-Only, 50, 
2013-06-02T06:00:00Z, 2013-06-02 00:00:00.000, 0, Admin Read-Only, 50, 
2013-06-03T06:00:00Z, 2013-06-03 00:00:00.000, 0, Admin Read-Only, 50, 
2013-06-04T06:00:00Z, 2013-06-04 00:00:00.000, 0, Admin Read-Only, 50, 
2013-06-05T06:00:00Z, 2013-06-05 00:00:00.000, 0, Admin Read-Only, 50, 
2013-06-06T06:00:00Z, 2013-06-06 00:00:00.000, 0, Admin Read-Only, 50, 
2013-06-07T06:00:00Z, 2013-06-07 00:00:00.000, 0.00011, Admin Read-Only, 50, 
2013-06-08T06:00:00Z, 2013-06-08 00:00:00.000, 0, Admin Read-Only, 50, 
2013-06-09T06:00:00Z, 2013-06-09 00:00:00.000, 0, Admin Read-Only, 50, 
2013-06-10T06:00:00Z, 2013-06-10 00:00:00.000, 0, Admin Read-Only, 50, 
2013-06-11T06:00:00Z, 2013-06-11 00:00:00.000, 0, Admin Read-Only, 50, 
2013-06-12T06:00:00Z, 2013-06-12 00:00:00.000, 0, Admin Read-Only, 50, 
2013-06-13T06:00:00Z, 2013-06-13 00:00:00.000, 0, Admin Read-Only, 50, 
2013-06-14T06:00:00Z, 2013-06-14 00:00:00.000, 0, Admin Read-Only, 50, 
2013-06-15T06:00:00Z, 2013-06-15 00:00:00.000, 0, Admin Read-Only, 50, 
